created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-11-28T04:01:23Z,1597078172264452e3,1597078172264452096,"@baroesy Coba berPIKIR yg WARAS,apakah Pemerintahan Presiden @jokowi penganut ini..?boleh minta datanya biar buat pembelajaran #KamiBersamaJokowi... https://t.co/FtwlLMmVxi",FALSE,148,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597069844150882300,1597069844150882304,1396143012082716700,1396143012082716678,baroesy,,,,NA,FALSE,0,0,FALSE,FALSE,in,FALSE,NA,NA,,"@baroesy Coba berPIKIR yg WARAS,apakah Pemerintahan Presiden @jokowi penganut ini..?boleh minta datanya biar buat pembelajaran #KamiBersamaJokowi... https://t.co/FtwlLMmVxi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T03:56:50Z,1597077027445956600,1597077027445956610,"@Paltiwest Anggaplah itu benar, ya saya adalah salahsatu orang yang berterimakasih utk jasa pak JK itu. Karena meskipun pemerintahan pak jokowi banyak kekurangan dan belum sempurna, tapi ada banyak perubahan untuk negara ini.. 
Terimakasih pak Jusuf Kalla. 🙏",FALSE,258,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",159706580353459e4,1597065803534589952,214159664,214159664,Paltiwest,,,,NA,FALSE,1,5,FALSE,FALSE,in,NA,NA,NA,,"@Paltiwest Anggaplah itu benar, ya saya adalah salahsatu orang yang berterimakasih utk jasa pak JK itu. Karena meskipun pemerintahan pak jokowi banyak kekurangan dan belum sempurna, tapi ada banyak perubahan untuk negara ini.. 
Terimakasih pak Jusuf Kalla. 🙏",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T03:38:08Z,1597072323299115e3,1597072323299115008,Sekjen PDI-P Hasto meminta relawan Jokowi untuk tidak mereduksi keberhasilan pemerintahan Jokowi dengan manuver yang tidak berguna https://t.co/SsFaYUVTnK,FALSE,154,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,in,FALSE,NA,NA,,Sekjen PDI-P Hasto meminta relawan Jokowi untuk tidak mereduksi keberhasilan pemerintahan Jokowi dengan manuver yang tidak berguna https://t.co/SsFaYUVTnK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T03:29:17Z,1597070097344245800,1597070097344245761,"@AloysiusCandra @Paltiwest terlalu jahat pikiran anda bung, apa yang anda alami selama pemerintahan Jokowi, keburukan apa yang membuat anda seperti itu, coba share apa yang anda alami, jangan atas nama rakyat tapi diri anda sendiri.",FALSE,232,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1597054661466689500,1597054661466689536,1444870395270623200,1444870395270623235,AloysiusCandra,,,,NA,FALSE,0,1,FALSE,FALSE,in,NA,NA,NA,,"@AloysiusCandra @Paltiwest terlalu jahat pikiran anda bung, apa yang anda alami selama pemerintahan Jokowi, keburukan apa yang membuat anda seperti itu, coba share apa yang anda alami, jangan atas nama rakyat tapi diri anda sendiri.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T03:15:57Z,1597066741326446600,1597066741326446592,@Yonno06667468 @DayangIndah4 @alextham878 Hambalang wisma atlet dana Century e KTP jaman siapa? SBY kan? Sdh byk uang negara dikeruk SBY. 10 thn dapet 175 trilyun hebatkan? apa gak skrg kemrungsung trhdp pemerintahan Jokowi yg sdh krj bener2keras tp Jokowi tdk mau korupsi,FALSE,272,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597014712029675500,1597014712029675523,1374511850742632400,1374511850742632461,Yonno06667468,,,,NA,FALSE,0,1,FALSE,FALSE,in,NA,NA,NA,,@Yonno06667468 @DayangIndah4 @alextham878 Hambalang wisma atlet dana Century e KTP jaman siapa? SBY kan? Sdh byk uang negara dikeruk SBY. 10 thn dapet 175 trilyun hebatkan? apa gak skrg kemrungsung trhdp pemerintahan Jokowi yg sdh krj bener2keras tp Jokowi tdk mau korupsi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T03:11:38Z,1597065654493802500,1597065654493802496,"@UyokBack @benny_rhamdani_ @bp2mi_ri @jokowi Jangan terlalu picik gitu dong. Fakta kok ujaran kebencian, fitnah, hoax dialamatkan ke pemerintahan yang sah saat ini, bahkan keluarga presiden tak luput dari serangan. 
Lagian penegakkan hukum bukankah yang kita inginkan semua? 
Penegakkan hukum jelas itu. @benny_rhamdani_",FALSE,320,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1596896699695657e3,1596896699695656960,907897495044317200,907897495044317185,UyokBack,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,"@UyokBack @benny_rhamdani_ @bp2mi_ri @jokowi Jangan terlalu picik gitu dong. Fakta kok ujaran kebencian, fitnah, hoax dialamatkan ke pemerintahan yang sah saat ini, bahkan keluarga presiden tak luput dari serangan. 
Lagian penegakkan hukum bukankah yang kita inginkan semua? 
Penegakkan hukum jelas itu. @benny_rhamdani_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T03:08:09Z,1597064778593505300,1597064778593505280,"Sudah nampak jelas arah kemana nanti Indonesia.
Pak Jokowi telah berhasil menjalankan roda pemerintahan nanti kearah yg benar.
Sudah nampak para penerusnya yg luar biasa. https://t.co/HDEb8wUe5P",FALSE,170,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,3,FALSE,FALSE,in,FALSE,1.5969929665512161e+18,1596992966551216128,,"Sudah nampak jelas arah kemana nanti Indonesia.
Pak Jokowi telah berhasil menjalankan roda pemerintahan nanti kearah yg benar.
Sudah nampak para penerusnya yg luar biasa. https://t.co/HDEb8wUe5P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T03:04:55Z,1597063962952179700,1597063962952179713,"@BosPurwa Yg pke baju hitam jelas dia preman benalu pemerintahan
Tukang jilat

Dia blng melawan di lapangan,
Siapa yg mau di lawan,
Ini dia penyakitnya,dan kenapa @jokowi hilang wibawa depan para preman penjilat itu.",FALSE,216,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1596875067769913300,1596875067769913344,1068371293290946600,1068371293290946561,BosPurwa,,,,NA,FALSE,1,3,FALSE,FALSE,in,NA,NA,NA,,"@BosPurwa Yg pke baju hitam jelas dia preman benalu pemerintahan
Tukang jilat

Dia blng melawan di lapangan,
Siapa yg mau di lawan,
Ini dia penyakitnya,dan kenapa @jokowi hilang wibawa depan para preman penjilat itu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T03:00:01Z,1597062731584004e3,1597062731584004102,@YudiSet16452924 Buruk sudah pemerintahan ini @jokowi di kelilingi preman dan para penjilat,FALSE,91,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1596865985327554600,1596865985327554560,1356620780319072300,1356620780319072264,YudiSet16452924,,,,NA,FALSE,1,4,FALSE,FALSE,in,NA,NA,NA,,@YudiSet16452924 Buruk sudah pemerintahan ini @jokowi di kelilingi preman dan para penjilat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T02:55:49Z,1597061674363936800,1597061674363936771,"@Biang05553051 @Diek_Clev @ESitohag @panjianom102 @Karsono12732862 @veelgeno @Sigromilir01 @Bonaleles @winoto_ali @Uplu7 @AlamTimur3 @NembeNetes @Anwarbohebo @syahriyalkamil @Meey1235 @topan268 @suprayoga123 @ntar_yaa @rondamedsos @Afridu6 @mamat_tobat @HeryIdris5 @alekda @Jebenk63285910 @12uwongdeso @wbintoro101209 @shield17845 @mahasiswigenz @KemurahanTuhan @K7_m0en @Mantova42167289 @Wandystjk @dwynur666 @salimbonim @AKamas0911 @Juniwun_007 @AestheticKan @NKRIHAR82459132 @loveTOBA @AntonKu62463911 @alan09892662 @A123456789ZQ @Giofarubi1 @ImamMursyalin @Bentir16 @Pardo_Aganis @Mansurmhd7 @winoto @bpsdkijakarta @PKSejahtera Ya Bodoh lah. 
Kampanye mau ada perubahan, tetapi satu sisi mau lanjutkan program Jokowi.

Seolah2 mau berlawanan tetapi masih dalam koalisi di Pemerintahan. Tai kucing itu namanya.

Kalau hebat, keluar dr Pemerintah dan lgsg lantang bhw lu mmg beda dan mau melakukan perubahan",FALSE,909,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597043231904395300,1597043231904395265,1502946232633016300,1502946232633016323,Biang05553051,,,,NA,FALSE,1,4,FALSE,FALSE,in,NA,NA,NA,,"@Biang05553051 @Diek_Clev @ESitohag @panjianom102 @Karsono12732862 @veelgeno @Sigromilir01 @Bonaleles @winoto_ali @Uplu7 @AlamTimur3 @NembeNetes @Anwarbohebo @syahriyalkamil @Meey1235 @topan268 @suprayoga123 @ntar_yaa @rondamedsos @Afridu6 @mamat_tobat @HeryIdris5 @alekda @Jebenk63285910 @12uwongdeso @wbintoro101209 @shield17845 @mahasiswigenz @KemurahanTuhan @K7_m0en @Mantova42167289 @Wandystjk @dwynur666 @salimbonim @AKamas0911 @Juniwun_007 @AestheticKan @NKRIHAR82459132 @loveTOBA @AntonKu62463911 @alan09892662 @A123456789ZQ @Giofarubi1 @ImamMursyalin @Bentir16 @Pardo_Aganis @Mansurmhd7 @winoto @bpsdkijakarta @PKSejahtera Ya Bodoh lah. 
Kampanye mau ada perubahan, tetapi satu sisi mau lanjutkan program Jokowi.

Seolah2 mau berlawanan tetapi masih dalam koalisi di Pemerintahan. Tai kucing itu namanya.

Kalau hebat, keluar dr Pemerintah dan lgsg lantang bhw lu mmg beda dan mau melakukan perubahan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T02:34:22Z,1597056275975921700,1597056275975921664,"@UyokBack @benny_rhamdani_ @bp2mi_ri @jokowi Klo sy disitu sy nasehatin, jd anak bangsa ga boleh berkelahi satu sama lain, mungkin yg disebrang sana mengkiritik kita ada yg harus diperbaiki di pemerintahan kita. Gitu dong ah.",FALSE,225,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1596896699695657e3,1596896699695656960,907897495044317200,907897495044317185,UyokBack,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,"@UyokBack @benny_rhamdani_ @bp2mi_ri @jokowi Klo sy disitu sy nasehatin, jd anak bangsa ga boleh berkelahi satu sama lain, mungkin yg disebrang sana mengkiritik kita ada yg harus diperbaiki di pemerintahan kita. Gitu dong ah.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T02:34:09Z,1597056220908908500,1597056220908908544,"Memang sudah waktunya perempuan terwakili suaranya di pemerintahan, bahkan tingkat terendah sekalipun.

#IndonesiaMaju #jokowi https://t.co/fDa5uKUq9q",FALSE,126,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,in,FALSE,NA,NA,,"Memang sudah waktunya perempuan terwakili suaranya di pemerintahan, bahkan tingkat terendah sekalipun.

#IndonesiaMaju #jokowi https://t.co/fDa5uKUq9q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T02:28:27Z,1597054787635511300,1597054787635511297,"Pemerintahan @jokowi ini tinggal 2 tahun lagi, fokus saja pada pemenuhan janji2 yg pernah dikampanyekan. 100M yg kemarin dihabiskan utk acara relawan yg kabarnya (kalo benar) diambil dari perusahaan2 BUMN hrs dikembalikan @KemenBUMN @erickthohir @KSPgoid @DPR_RI @puanmaharani_ri",FALSE,279,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,0,FALSE,FALSE,in,NA,NA,NA,,"Pemerintahan @jokowi ini tinggal 2 tahun lagi, fokus saja pada pemenuhan janji2 yg pernah dikampanyekan. 100M yg kemarin dihabiskan utk acara relawan yg kabarnya (kalo benar) diambil dari perusahaan2 BUMN hrs dikembalikan @KemenBUMN @erickthohir @KSPgoid @DPR_RI @puanmaharani_ri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T02:22:25Z,1597053267153780700,1597053267153780736,"Peneliti Indonesia Corruption Watch (ICW) Lalola Easter mengatakan sejarah akan mencatat pemberantasan korupsi hancur di tangan pemerintahan Presiden #Jokowi.
Lalola meminta masalah tersebut jadi perhatian serius Jokowi.
#indonesiaviral
#KorupsiMerajalela
https://t.co/yMPUZICXdS",FALSE,279,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,3,FALSE,FALSE,in,FALSE,NA,NA,,"Peneliti Indonesia Corruption Watch (ICW) Lalola Easter mengatakan sejarah akan mencatat pemberantasan korupsi hancur di tangan pemerintahan Presiden #Jokowi.
Lalola meminta masalah tersebut jadi perhatian serius Jokowi.
#indonesiaviral
#KorupsiMerajalela
https://t.co/yMPUZICXdS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T02:13:21Z,1597050984571682800,1597050984571682816,"@Abang09882137 @detikcom @gibran_tweet @jokowi Wuakakakakaa….cuaxss.
Lha terus proseduralnya gimana ?
Emang klaten ga punya kepala daerah ?
Trus @gibran_tweet curhat bapaknya atas masalah pemerintahan yg diluar teriroialnya.
Bedakan posisi dia sebagai anak atau posisi dia sebagai walikota.

Meh ngeles piye maneh awakmu",FALSE,320,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.5970488271730401e+18,1597048827173040128,1568099434445312e3,1568099434445312001,Abang09882137,,,,NA,FALSE,0,1,FALSE,FALSE,in,NA,NA,NA,,"@Abang09882137 @detikcom @gibran_tweet @jokowi Wuakakakakaa….cuaxss.
Lha terus proseduralnya gimana ?
Emang klaten ga punya kepala daerah ?
Trus @gibran_tweet curhat bapaknya atas masalah pemerintahan yg diluar teriroialnya.
Bedakan posisi dia sebagai anak atau posisi dia sebagai walikota.

Meh ngeles piye maneh awakmu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T02:11:31Z,1597050523424735200,1597050523424735232,"Sudah waktunya perempuan lebih aktif dan lebih terwakili di jajaran pemerintahan, bahkan sampai ke tingkat terendah.

#IndonesiaMaju #jokowi https://t.co/pvNiOYZsan",FALSE,140,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,in,FALSE,NA,NA,,"Sudah waktunya perempuan lebih aktif dan lebih terwakili di jajaran pemerintahan, bahkan sampai ke tingkat terendah.

#IndonesiaMaju #jokowi https://t.co/pvNiOYZsan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T02:09:43Z,1597050071174217700,1597050071174217729,"@iwanpiliang7 @jokowi Sekarang ini kalau dikritik pemerintahan dan kebijakannya cendrung diancam bunuh, diancam polisi, di caci maki, di hina dan di permalukan oleh penjilat 🤮🤮🤮",FALSE,177,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1597015751399178200,1597015751399178240,19237217,19237217,iwanpiliang7,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,"@iwanpiliang7 @jokowi Sekarang ini kalau dikritik pemerintahan dan kebijakannya cendrung diancam bunuh, diancam polisi, di caci maki, di hina dan di permalukan oleh penjilat 🤮🤮🤮",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T02:08:15Z,1597049702612340700,1597049702612340739,"@anto_cello @ChusnulCh__ Kadrun cs ga serta merta muncul setelah Jokowi jd presiden. Mreka  muncul dan di piara slama pemerintahan sby. Menyebar slama 10 thn. Stelah sby lengser berharap kadrun cs bisa berkuasa, namun Allah msh sayang sm bangsa ini.  Pak Jokowi yg jd presiden",FALSE,276,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1596863050849857500,1596863050849857536,2603471780,2603471780,anto_cello,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,"@anto_cello @ChusnulCh__ Kadrun cs ga serta merta muncul setelah Jokowi jd presiden. Mreka  muncul dan di piara slama pemerintahan sby. Menyebar slama 10 thn. Stelah sby lengser berharap kadrun cs bisa berkuasa, namun Allah msh sayang sm bangsa ini.  Pak Jokowi yg jd presiden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T02:03:05Z,1597048401794764800,1597048401794764800,"Tekan Perlambatan Ekonomi 2023, Ini PR Pemerintahan Jokowi https://t.co/bLbuvdTlWI",FALSE,82,,,"<a href=""http://www.detik.com/"" rel=""nofollow"">detikcommunity</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,in,FALSE,NA,NA,,"Tekan Perlambatan Ekonomi 2023, Ini PR Pemerintahan Jokowi https://t.co/bLbuvdTlWI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T02:00:20Z,1597047710842237e3,1597047710842236929,"Masih segar di ingatan, postingan anda yang berbau rasial. Itu akan melekat seumur hidup. Lalu narasi anda seperti ini - coba kamu jawab siapa Presiden yang paling banyak membangun Papua?
https://t.co/6INpFGiyYk https://t.co/eZs4qRs65f",FALSE,211,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,1,FALSE,FALSE,in,FALSE,1596740640121196500,1596740640121196544,,"Masih segar di ingatan, postingan anda yang berbau rasial. Itu akan melekat seumur hidup. Lalu narasi anda seperti ini - coba kamu jawab siapa Presiden yang paling banyak membangun Papua?
https://t.co/6INpFGiyYk https://t.co/eZs4qRs65f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T01:47:26Z,1597044464232837e3,1597044464232837120,"Jika Indonesia berbangga adanya Presiden Jokowi, kita kini boleh berbangga ada Perdana Menteri Anwar Ibrahim. 

Semoga Malaysia lebih gemilang, terbilang &amp; unggul dibawah pemerintahan Anwar Ibrahim.

#DemiPertiwi",FALSE,216,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,10,FALSE,FALSE,in,NA,NA,NA,,"Jika Indonesia berbangga adanya Presiden Jokowi, kita kini boleh berbangga ada Perdana Menteri Anwar Ibrahim. 

Semoga Malaysia lebih gemilang, terbilang &amp; unggul dibawah pemerintahan Anwar Ibrahim.

#DemiPertiwi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T01:43:58Z,1597043590995189800,1597043590995189760,"@PDI_Perjuangan seharusnya  berhenti menekan @jokowi Di akhir pemerintahan Dan mau berkomunikasi ttg capres ,  krn Beliau Bukan Lamb Duck Presidency . https://t.co/OQDwJAXhro",FALSE,150,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,153407983,153407983,PDI_Perjuangan,,,,NA,FALSE,1,0,FALSE,FALSE,in,FALSE,NA,NA,,"@PDI_Perjuangan seharusnya  berhenti menekan @jokowi Di akhir pemerintahan Dan mau berkomunikasi ttg capres ,  krn Beliau Bukan Lamb Duck Presidency . https://t.co/OQDwJAXhro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T01:41:35Z,1597042993508143e3,1597042993508143104,"@Jayabay19479190 @jokowi TVOne sepertinya pendukung kadrun dan selalu kritik pemerintahan Jokowi.....Mana TVOne berani expose Lapindo?..atau asuransi bakrie life? dll..🤣🤣🤣
Tidak usah mengharapkan berita yg mendukung pak JOKOWi dari TVOne.

Kita doakan agar pak Jokowi selalu dalam lindungan TUHAN.",FALSE,297,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1596725595424968700,1596725595424968704,794509735282102300,794509735282102272,Jayabay19479190,,,,NA,FALSE,0,3,FALSE,FALSE,in,NA,NA,NA,,"@Jayabay19479190 @jokowi TVOne sepertinya pendukung kadrun dan selalu kritik pemerintahan Jokowi.....Mana TVOne berani expose Lapindo?..atau asuransi bakrie life? dll..🤣🤣🤣
Tidak usah mengharapkan berita yg mendukung pak JOKOWi dari TVOne.

Kita doakan agar pak Jokowi selalu dalam lindungan TUHAN.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T01:35:53Z,1597041555239735300,1597041555239735296,"Sbagai ex ulama, perih ga sih hati @Kiyai_MarufAmin lihat ini ? Yg kritis ke pemerintah dianggap musuh, diperangi. Pdhl di negara manapun, pasti ada oposisi.Agar pemerintahan berimbang. Tdk oligarki dan otoriter.
@jokowi mana cuma senyum senyum. Pdhl kan dia yg minta suasana adem https://t.co/59GJ5uOv1f",FALSE,280,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,9,21,FALSE,FALSE,in,FALSE,1596875067769913300,1596875067769913344,,"Sbagai ex ulama, perih ga sih hati @Kiyai_MarufAmin lihat ini ? Yg kritis ke pemerintah dianggap musuh, diperangi. Pdhl di negara manapun, pasti ada oposisi.Agar pemerintahan berimbang. Tdk oligarki dan otoriter.
@jokowi mana cuma senyum senyum. Pdhl kan dia yg minta suasana adem https://t.co/59GJ5uOv1f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T01:35:08Z,1597041370497065e3,1597041370497064963,@jokowi Kami warga sudah tidak percaya pemerintahan di tingkat desa dan kecamatan.karena sudah terorganisir penyimpangannya,FALSE,123,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1596497156956819500,1596497156956819461,366987179,366987179,jokowi,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,@jokowi Kami warga sudah tidak percaya pemerintahan di tingkat desa dan kecamatan.karena sudah terorganisir penyimpangannya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T01:34:25Z,1597041188741140500,1597041188741140480,@annaufal31 @DwinantoHaryadi @Tan_Mar3M @AndiSinulingga Rakyat didzalimi oleh pemerintahan Jokowi. Cebong senang dan bangga karena mereka bukan rakyat NKRI harga mati tapi rakyat RRC harga boneka,FALSE,195,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1596993636306104300,1596993636306104320,2994178177,2994178177,annaufal31,,,,NA,FALSE,1,4,FALSE,FALSE,in,NA,NA,NA,,@annaufal31 @DwinantoHaryadi @Tan_Mar3M @AndiSinulingga Rakyat didzalimi oleh pemerintahan Jokowi. Cebong senang dan bangga karena mereka bukan rakyat NKRI harga mati tapi rakyat RRC harga boneka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T01:26:58Z,1597039314319593500,1597039314319593473,@iwanpiliang7 @jokowi Manusia ini penjilat sangat berbahaya dlm persatuan NKRI.. hrs nya ini d copot sja jabatan nya d pemerintahan..,FALSE,133,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597028031721132e3,1597028031721132032,19237217,19237217,iwanpiliang7,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,@iwanpiliang7 @jokowi Manusia ini penjilat sangat berbahaya dlm persatuan NKRI.. hrs nya ini d copot sja jabatan nya d pemerintahan..,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T01:18:53Z,1597037278635131e3,1597037278635130880,"@TirtaDaya @SemestaBertasb3 @edgarlimanto @niluhdjelantik Dan perbanyak deh mengenali lingk minimal kecamatan lu. Liat brp bny warga yg terbangun dg bantuan pemerintah dr program2 yg LEBIH BANUAK dan Maju dibawah pemerintahan JOKOWI. Otaknya dibuka tuh, jgn isinya taik kebencian. Biar gak jd org munafik lo",FALSE,307,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597031022641942500,1597031022641942528,767895640403619800,767895640403619840,TirtaDaya,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,"@TirtaDaya @SemestaBertasb3 @edgarlimanto @niluhdjelantik Dan perbanyak deh mengenali lingk minimal kecamatan lu. Liat brp bny warga yg terbangun dg bantuan pemerintah dr program2 yg LEBIH BANUAK dan Maju dibawah pemerintahan JOKOWI. Otaknya dibuka tuh, jgn isinya taik kebencian. Biar gak jd org munafik lo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T01:04:28Z,1597033651425796e3,1597033651425796096,"@UyokBack @benny_rhamdani_ @bp2mi_ri @jokowi Ada masalah apa dengan benny klo ada maslah keluarga jangan bawa ke Ranah Pemerintahan, emang Negara ini punya kalian, klo merasa pemenang pastinya Semua Rakyat akan mendukung paktanya semua program meleset contoh kereta Cepat janji tdk pakai APBN kenytaanya pakai &amp; biaya naik.",FALSE,327,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1596896699695657e3,1596896699695656960,907897495044317200,907897495044317185,UyokBack,,,,NA,FALSE,0,2,FALSE,FALSE,in,NA,NA,NA,,"@UyokBack @benny_rhamdani_ @bp2mi_ri @jokowi Ada masalah apa dengan benny klo ada maslah keluarga jangan bawa ke Ranah Pemerintahan, emang Negara ini punya kalian, klo merasa pemenang pastinya Semua Rakyat akan mendukung paktanya semua program meleset contoh kereta Cepat janji tdk pakai APBN kenytaanya pakai &amp; biaya naik.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
